cnne	1704720
hpp	1482512
musa	1573516
homb	1331520
wns	1356570
cbu	723188
bjchy	1454468
focs	1651052
umbf	101382
apls	1492422
yueiy	1444719
legn	1801198
vcyt	1384101
niu	1744781
aa	1675149
amn	1142750
wtfc	1015328
mdc	773141
eqc	803649
ufpi	912767
rezi	1740332
ab	825313
ino	1055726
alks	1520262
chffy	1601994
igt	1619762
slqt	1794783
swx	1692115
irbt	1159167
tmhc	1562476
sumo	1643269
rckt	1281895
aimc	1374535
bco	78890
apg	1796209
njr	356309
crsr	1743759
r	85961
cdlx	1666071
cort	1088856
ostk	1130713
spt	1517375
agio	1439222
ebrpy	1450461
ads	1101215
max	1818383
pzza	901491
flgt	1674930
ibp	1580905
spb	109177
hrb	12659
umpq	1077771
ale	66756
bku	1504008
cmd	19446
lysdy	1444327
ktos	1069258
pch	1338749
lcii	763744
blkb	1280058
csiq	1375877
cpa	1345105
form	1039399
cbrl	1067294
elp	1041792
fele	38725
kmt	55242
momo	1610601
ppbi	1028918
trtn	1660734
aqua	1604643
sfrgy	1571549
vsh	103730
wtm	776867
hmsy	1196501
kex	56047
cwk	1628369
fnb	37808
cns	1284812
msloy	1447112
vg	1272830
nad	1083839
gatx	40211
prg	1808834
prld	1678660
asccy	1600930
unvr	1494319
bhf	1685040
trn	99780
sogo	1713947
sr	1126956
nnox	1795251
agi	1178819
cnmd	816956
nstg	1401708
boh	46195
hi	1417398
sxt	310142
adnt	1670541
dnp	806628
sun	1552275
sono	1314727
brfs	1122491
ng	1173420
vsat	797721
amrn	897448
bzun	1625414
bnr	1792267
livn	1639691
tcbi	1077428
ps	1725579
mmyt	1495153
tsem	928876
golf	1672013
igms	1496323
ccu	888746
fhb	36377
pci	1558629
rog	84748
nsp	1000753
pdco	891024
gbt	1629137
bft	1818355
comm	1517228
noah	1499543
cwh	1669779
bipc	1788348
chx	1723089
sdipf	1562040
twou	1459417
nhi	877860
jteky	1446661
tdc	816761
adv	1776661
pcrx	1396814
anioy	1438557
safm	812128
blue	1293971
cvlt	1169561
cyrx	1124524
enr	1632790
vne	1733186
frhc	924805
dorm	868780
algt	1362468
mth	833079
hwc	750577
azihy	1533475
mmsi	856982
ebc	1810546
alxo	1810182
cno	1224608
rock	912562
ofc	860546
six	701374
fn	1408710
rvmd	1628171
etrn	1747009
bbu	1654795
car	723612
ccohy	1461283
nus	1021561
phr	1412408
unit	1620280
ael	1039828
lxp	910108
anhgy	1602277
tr	98677
awr	1056903
cwst	911177
bngo	1411690
hkib	1769731
mcy	64996
bvn	1013131
abg	1144980
jjsf	785956
ago	1273813
wri	828916
jgccy	1446662
ghc	104889
taro	906338
lgf-a	929351
snbr	827187
vie	1734517
lgnd	886163
fskr	1525759
bxs	1299939
jks	1481513
psmt	1041803
ninoy	1446588
isbc	1594012
dan	26780
epr	1045450
abcb	351569
avav	1368622
arnc	1790982
laur	912766
aple	1418121
bstz	1768666
ngvt	1653477
colb	887343
mc	1596967
mime	1644675
becn	1124941
amrc	1488139
pjt	1626115
lthm	1742924
veon	1468091
wor	108516
atco	1794846
accd	1481646
onb	707179
esrt	1541401
cnx	1070412
myte	1831907
utz	1739566
gdot	1386278
aca	1739445
shoo	913241
ait	109563
teo	932470
box	1372612
esba	1553079
onto	704532
smpl	1702744
hth	1265131
dy	67215
hmy	1023514
eat	703351
asb	7789
lkncy	1767582
wern	793074
tlry	1731348
nwe	73088
csod	1401680
cwt	1035201
caty	861842
lgih	1580670
ccoi	1158324
usm	821130
rrr	1653653
bcucy	1581285
bmi	9092
med	910329
fhi	1056288
nsit	932696
jeld	1674335
nuva	1142596
joe	745308
ful	39368
plmr	1761312
ibtx	1564618
qfin	1741530
cde	215466
sfnc	90498
cixx	1829948
nni	1258602
krtx	1771917
ely	837465
cvbf	354647
scl	94049
brp	1781755
swn	7332
kymr	1815442
maxr	1121142
exls	1297989
hp	46765
wd	1497770
xl	1772720
crlbf	1832928
mdrx	1124804
atrc	1323885
urbn	912615
out	1579877
itci	1567514
axsm	1579428
aub	883948
bnl	1424182
xncr	1326732
exg	1379438
hgv	1674168
tigr	1756699
gpi	1031203
yq	1821468
hyfm	1695295
sfm	1575515
bpxxy	1567024
azul	1432364
save	1498710
ucbi	857855
ptve	1527508
cbt	16040
dcph	1654151
jw-a	107140
matx	3453
kfy	56679
hyln	1759631
ava	104918
ipoe	1818874
nsa	1618563
tph	1561680
svnby	1464794
stay	1581164
sum	1621563
ssys	1517396
pslv	1494728
ailih	18654
abm	771497
evtc	1559865
eaf	931148
ese	866706
gt	42582
mog-a	67887
door	893691
rvlv	1746618
flr	1124198
meoh	886977
grwg	1604868
indb	776901
tex	97216
coke	317540
egfey	1437178
tjbh	1499785
sina	1094005
prmw	884713
ping	1679826
coop	933136
yelp	1345016
fibk	860413
mic	1289790
utf	1275617
b	9984
tac	1144800
rcus	1724521
kw	1408100
kar	1395942
rrc	315852
csq	1275214
beat	1574774
gcmg	1819796
iboc	315709
itgr	1114483
nndm	1643303
sstk	1549346
bndsy	1438556
gbdc	1476765
mgln	19411
rcii	933036
clny	1679688
trox	1530804
md	893949
cmc	22444
cim	1409493
cnk	1385280
anat	1801075
www	110471
mxl	1288469
manu	1549107
amrs	1365916
seas	1564902
dfh	1825088
sbgi	912752
bgs	1278027
sgry	1638833
peb	1474098
spxc	88205
trq	1158041
cmpr	1262976
fcfs	840489
omab	1378239
psec	1287032
pax	1825570
brc	746598
eqx	1756607
btrs	1774155
cang	1725123
qntqy	1350865
ax	1299709
hcsg	731012
bposy	1588966
rmo	1757932
odp	800240
modv	1220754
mgee	1161728
ths	1320695
nuv	812801
lila	1712184
klic	56978
cade	1614184
pdce	77877
sji	91928
enbl	1591763
ain	819793
mik	1593936
flow	1641991
nzf	1137887
lac	1440972
rusha	1012019
jehly	867536
oibr-c	1160846
fnma	310522
mcrb	1609809
sfbs	1430723
fun	811532
wgo	107687
plxs	785786
alvr	1754068
fbc	1033012
sho	1295810
ntct	1078075
msge	1795250
ttgt	1293282
gef	43920
ati	1018963
vnom	1602065
tpic	1455684
bcat	1809541
ctre	1590717
rmbs	917273
prpl	1643953
iosp	1054905
bkuh	1440153
epay	1073349
fult	700564
om	1484612
mgy	1698990
stra	1013934
eprt	1728951
lbrt	1694028
mtx	891014
qtrx	1503274
cent	887733
pubm	1422930
nk	1326110
atkr	1666138
sitm	1451809
acb	1683541
nac	1074952
rlj	1511337
sig	832988
omi	75252
tcp	1075607
si	1312109
avns	1606498
afya	1771007
ako-a	925261
stok	1623526
gb	1799983
aozoy	1383906
sitc	894315
kncay	1447125
gth	1782594
ipof	1818873
jack	807882
dpuky	1526593
ear	1719395
mygn	899923
main	1396440
fsk	1422183
bdc	913142
myov	1679082
real	1573221
amcx	1514991
mlhr	66382
vrrm	1682745
wsfs	828944
sats	1415404
navi	1593538
adct	1771910
hcat	1636422
sanm	897723
mag	1230992
yext	1614178
navg	793547
clne	1368265
mac	912242
enlc	1592000
iba	1044896
bcrx	882796
ktb	1760965
thrm	903129
vtkly	913744
pvg	1508844
frme	712534
cioxy	1483379
xper	1803696
kura	1422143
auph	1600620
big	768835
nvmi	1109345
hrmy	1802665
cake	887596
oi	812074
pbh	1295947
rig	1451505
ipar	822663
tse	1519061
fbp	1057706
mnro	876427
fix	1035983
axnx	1603756
tds	1051512
atge	730464
rnst	715072
flws	1084869
eva	1592057
cmp	1227654
ego	918608
vcel	887359
idcc	1405495
fcpt	1650132
mythy	1437470
fss	277509
whd	1699136
gshhy	1012139
rpai	1222840
fwrd	912728
wafd	936528
lung	1127537
ggal	1114700
sttk	1680367
blnk	1429764
sgmo	1001233
wsbc	203596
mli	89439
aso	1817358
mfgp	1359711
sky	90896
srrk	1727196
domo	1505952
skyw	793733
int	789460
shen	354963
inmd	1742692
twnk	1644406
pgre	1605607
arct	1768224
cva	225648
pdm	1042776
calx	1406666
or	1627272
wbt	1650962
hri	1364479
prax	1689548
arce	1740594
mara	1507605
cub	26076
fmbi	702325
banf	760498
prk	805676
ar	1433270
wetg	1784970
pqg	1708035
ftai	1590364
infn	1138639
sjw	766829
bcc	1328581
dds	28917
endp	1593034
avya	1418100
bur	1714174
mtor	1113256
mwa	1350593
ffbc	708955
jps	1176433
pro	1392972
uehpy	1364276
fuway	1090454
cswi	1624794
himx	1342338
bdn	790816
ngm	1426332
adx	2230
pty	1190935
ctb	24491
insg	1022652
blmn	1546417
crc	1609253
inst	1355754
mtdr	1520006
prft	1085869
pbi	78814
rpay	1720592
itcb	1276671
azre	1633438
cstm	1563411
calm	16160
iijiy	1090633
yduqy	1519821
mur	717423
orryy	1641431
silk	1397702
bke	885245
hubg	940942
gcp	1644440
epc	1096752
nmih	1547903
oflx	1317945
ety	1340736
rgnx	1590877
wre	104894
htlf	920112
btt	1528437
kn	1587523
tbio	1693415
dea	1622194
adus	1468328
bsm	1621434
egov	1065332
vsto	1616318
repl	1737953
crvl	874866
simo	1329394
gsbd	1572694
sim	887153
bcnay	1445168
flidy	1433087
mdgl	1157601
hlio	1024795
abr	1253986
sah	1043509
prgs	876167
vgr	59440
sbh	1368458
cvco	278166
cpk	19745
spns	885740
trmk	36146
gsat	1366868
acmr	1680062
cohu	21535
mgrc	752714
abml	1576873
svc	945394
utg	1263994
jag	1685715
fbk	1649749
rvnc	1479290
csii	1180145
cstl	1447362
pdi	1510599
pgen	1356090
htgc	1280784
mnr	67625
catm	1671013
cffn	1490906
dbc	1328237
ymab	1722964
rlgy	1398987
usna	896264
fmtx	1538927
dcbo	1829959
pmt	1464423
clbk	1723596
dsl	1566388
rvt	804116
drna	1399529
hska	1038133
gevo	1392380
cogny	1584943
sbcf	730708
olma	1750284
vxrt	72444
cvi	1376139
lzb	57131
ufs	1381531
aat	1500217
evt	1253327
mfa	1055160
scgey	1449267
zuo	1423774
xhr	1616000
alg	897077
rqi	1157842
seznl	1662991
eb	1475115
ww	105319
ns	1110805
vrts	883237
fsm	1341335
pipr	1230245
kro	1257640
ttcf	1741231
two	1465740
kai	886346
boot	1610250
iag	1203464
irwd	1446847
roic	1407623
hrtx	818033
amk	1591587
ebix	814549
nwbi	1471265
osis	1039065
drh	1298946
iclk	1697818
ottr	1466593
kaiky	1447126
zyme	1403752
ue	1611547
cccc	1662579
gol	1291733
smci	1375365
play	1525769
hmn	850141
sndl	1766600
avsfy	1454176
uctt	1275014
usph	885978
eurn	1604481
pagp	1581990
gab	794685
hbm	1322422
banr	946673
idex	837852
ari	1467760
lob	1462120
cpg	1545851
patk	76605
cere	1805387
ty	99614
qure	1590560
stpk	1758766
pmvp	1699382
baly	1747079
ccs	1576940
gpro	1500435
dkl	1552797
supn	1356576
pntg	1766400
psnl	1527753
ismay	1438655
ahl-pc	1267395
wdr	1052100
sasr	824410
ypf	904851
syx	945114
slp	1023459
syke	1010612
atra	1604464
gnw	1276520
bdj	1332283
ltc	887905
home	1646228
evh	1628908
hy	1173514
lnn	836157
gbio	1733294
arqt	1787306
ntb	1653242
cxp	1252849
vrtu	1207074
zntl	1725160
atsg	894081
kron	1741830
praa	1185348
hhr	1721181
hmpt	1830197
hlg	1596964
ken	1611005
bbn	1493683
gluu	1366246
scs	1050825
prtc	1782999
cmps	1816590
uis	746838
bv	1734713
wabc	311094
bsig	1748824
htld	799233
sbtx	1671858
ceqp	1136352
cdxs	1200375
cnst	1434418
sbe	1777393
lkfn	721994
npo	1164863
tup	1008654
freq	1703647
clb	1000229
road	1718227
par	708821
otrk	1136174
paya	1819881
den	945764
crs	17843
tba	1832459
unfi	1020859
bcab	1826892
amwd	794619
usa	799195
aaww	1135185
hep	1283140
sa	1231346
knte	1797768
vctr	1570827
cnr	883902
dniyy	1487739
lx	1708259
dlx	27996
zeal	1674988
mntk	1826600
mbuu	1590976
aledy	1508668
gnl	1526113
ttmi	1116942
frg	1528930
cgem	1789972
upld	1505155
evv	1222922
nymt	1273685
silv	1659520
nbtb	790359
ges	912463
icfi	1362004
prim	1361538
mei	65270
msc	1713334
csgs	1005757
imgn	855654
tbk	1539638
wpf	1809104
adldy	1641427
mass	1555279
gva	861459
anf	1018840
hni	48287
cbz	944148
lwel	1567098
rtlr	1748773
szgpy	1450344
grcl	1826492
fpf	1567569
cytk	1061983
ilpt	1717307
nwn	1733998
alec	1653087
kamn	54381
vcra	1129260
mlab	724004
svm	1340677
orgo	1661181
hope	1128361
knsa	1730430
nrix	1549595
tlnd	1668105
argo	1091748
kalu	811596
ocul	1393434
sg	1744894
tslx	1508655
stkl	351834
mrsn	1442836
lgsxy	1447221
mmi	1578732
pfs	1178970
btz	1379384
msex	66004
ngd	800166
trs	842633
wmk	105418
dk	1694426
gwb	1613665
aroc	1389050
mho	799292
sol	1417892
alx	3499
pack	1712463
core	1318084
aste	792987
mtrn	1104657
plt	914025
hsc	45876
atgsy	1437541
impjy	1437538
etv	1322436
egbn	1050441
ffg	1012771
cvgw	1133470
hyt	1222401
hpk	1792849
brmk	1784797
jrvr	1620459
xpel	1767258
krys	1711279
krg	1286043
lmnx	1033905
etg	1270523
rily	1464790
rytm	1649904
riot	1167419
lfugf	1448591
skt	899715
maxn	1796898
ceva	1173489
eigi	1237746
tril	1616212
nexa	1713930
bst	1616678
mrtn	799167
kros	1664710
nxgn	708818
codi	1345126
rdwr	1094366
avo	1802974
rptx	1808158
bwmx	1788257
trhc	1651561
usac	1522727
forty	1045986
sand	1434614
bxmx	1298699
bgcp	1094831
ever	1640428
rad	84129
veri	1615165
blfs	834365
ghg	1724755
ntgr	1122904
pi	1114995
irt	1466085
faro	917491
vbtx	1501570
gnog	1768012
sy	1758530
inbx	1739614
gff	50725
lasr	1124796
nfj	1260563
atnx	1300699
ssp	832428
cash	907471
cnxn	1050377
ehth	1333493
frta	1678463
giii	821002
gms	1600438
chrs	1512762
tnc	97134
pcvx	1649094
omer	1285819
btai	1720893
qada	1036188
ftoc	1816090
hurn	1289848
pgti	1354327
nwbo	1072379
fxcny	1164009
stc	94344
nmrk	1690680
akr	899629
gbx	923120
inva	1080014
azz	8947
amti	1801777
grvy	1313310
erj	1355444
aifly	1065199
epac	6955
ladr	1577670
brray	1381202
modn	1118417
fmcc	1026214
nktx	1787400
bmdpf	1002788
air	1750
swm	1000623
icpt	1270073
crncd	909531
wire	850460
clls	1627281
jws	1800682
prch	1784535
cmgr	1389518
arcb	894405
acls	1113232
nxe	1698535
advm	1501756
tbph	1583107
fgroy	1438926
vsta	1792829
nmz	1266585
vlrs	1520504
linx	1770883
nrk	1195739
crto	1576427
glng	1207179
pten	889900
rmr	1644378
dgnr	1818201
bpmp	1708301
brog	1774983
slcjy	1523541
foe	35214
atec	1350653
nfh	1737422
fro	913290
mgnx	1125345
hcc	1691303
ravn	82166
nrc	70487
din	49754
esta	1688757
lxrx	1062822
evri	1318568
atri	701288
scwx	1468666
lotz	1759008
imax	921582
gty	1052752
rmax	1581091
opi	1456772
arko	1823794
nvee	1532961
eose	1805077
fdp	1047340
fdmt	1650648
prpb	1812667
elf	1600033
buse	314489
meso	1345099
cli	924901
qnst	1117297
mtsc	68709
tpgy	1819399
cyh	1108109
tvty	704415
rgr	95029
fcf	712537
plus	1022408
fax	790500
dbd	28823
hrvsf	1760439
kpti	1503802
lnth	1521036
dvax	1029142
cvtv	1639234
tcbk	356171
lrn	1157408
cers	1020214
itos	1808865
star	1095651
jout	788329
alex	1545654
nmfc	1496099
epzm	1571498
uvv	102037
ocfc	1004702
mvis	65770
apsg	1820872
crhc	1818212
crk	23194
efsc	1025835
evop	1704596
osur	1116463
snex	913760
ingn	1294133
gsah	1809987
rtp	1819848
chco	726854
stro	1382101
shyf	743238
cvm	725363
prrfy	1446252
loma	1711375
dmtk	1651944
geo	923796
saft	1172052
ajax	1824963
bif	102426
cmco	1005229
finv	1691445
itpof	880224
oxm	75288
mdxg	1376339
phat	1783183
morf	1679363
extr	1078271
crtx	1662774
zgnx	1375151
zumz	1318008
acrs	1557746
hgen	1293310
fvti	1626745
tcmd	1027838
rnp	1224450
tgp	1308106
qqqx	1608741
chct	1631569
ichr	1652535
nink	1567388
ecol	1783400
chy	1222719
drq	1042893
amsf	1018979
nga	1815495
rbbn	1708055
oric	1796280
res	742278
hqh	805267
sxi	310354
algs	1799448
sbsi	705432
for	1406587
cgen	1119774
eos	1308335
step	1796022
cls	1030894
pfc	946647
nbhc	1475841
cndt	1677703
wprt	1370416
grpn	1490281
gogo	1537054
audc	1086434
bjri	1013488
clnc	1717547
akro	1744659
btwn	1815086
ltmaq	1047716
stba	719220
kra	1321646
gthx	1560241
bpfh	821127
etw	1322435
labl	819220
dhc	1075415
arco	1508478
mdp	65011
cmre	1503584
grbk	1373670
hees	1339605
sybt	835324
plce	1041859
pbf	1534504
chef	1517175
matw	63296
nblx	1647513
camt	1109138
vinp	1826286
denn	852772
sblk	1386716
cts	26058
tmp	1005817
tell	61398
pra	1127703
lgvw	1804176
sph	1005210
srg	1628063
nesr	1698514
yumm	1073748
axl	1062231
awf	906013
nxrt	1620393
enta	1177648
sm	893538
vtiq	1823884
vitl	1579733
srce	34782
mrus	1651311
ih	1814423
cdmo	704562
brkl	1049782
vivo	794172
tcrr	1750019
ffc	1174164
nhc	1047335
yi	1738906
clm	814083
tpb	1290677
sndx	1395937
myi	883412
pasg	1787297
mgpi	835011
chi	1171471
orla	1680056
cmbm	1738177
tsha	1806310
petq	1668673
ccf	830524
rwt	930236
pthiy	1520253
tbbk	1295401
gnmk	1487371
msgn	1469372
bq	1815021
oec	1609804
ihrt	1400891
lmat	1158895
mcri	907242
opra	1737450
resi	1555039
kref	1631596
fbnc	811589
rdnt	790526
iesc	1048268
bhe	863436
eim	1176984
vff	1584549
veco	103145
ecpg	1084961
cry	784199
vbiv	764195
imkta	50493
jpc	1216583
hzo	1057060
ha	1172222
acel	1698991
hibb	1017480
svfa	1828478
aod	1379400
ospn	1044777
ruby	1709401
kfrc	930420
wrld	108385
myrg	700923
brbr	1772016
plow	1287213
swbi	1092796
jbss	880117
sgtx	1821323
fph	1574197
exk	1277866
aio	1778114
tgh	1413159
ciic	1789760
sibn	1459839
mitfy	1515160
cco	1334978
cara	1346830
wow	1701051
ghld	1821160
csr	798359
awh	926617
meg	1643615
kos	1509991
gsky	1712923
ipod	1818876
gam	40417
drd	1023512
apog	6845
pml	1170299
bkd	1332349
dht	1331284
sgh	1616533
mbin	1629019
tpre	1576018
kids	1425450
actc	1820630
krny	1617242
ffwm	1413837
cris	1108205
zom	1684144
ofg	1030469
scu	1403256
phar	1828316
dnow	1599617
agys	78749
sens	1616543
inn	1497645
iiiv	1728688
gabc	714395
gof	1380936
rdus	1428522
plrx	1746473
bpiry	1437441
gldd	1372020
smp	93389
odt	1717452
prvb	1695357
ptgx	1377121
rnlx	1811115
best	1709505
ccx	1774675
eig	1379041
schl	866729
vapo	1253176
vmo	884152
imos	1123134
agro	1499505
dbi	1319947
agc	1823340
plya	1692412
cenx	949157
lc	1409970
amph	1297184
np	1296435
bhk	1160864
btbt	1710350
clvs	1466301
jqc	1227476
bma	1347426
gato	1517006
bdtx	1701541
le	799288
cnob	712771
adap	1621227
ameh	1083446
banc	1169770
vgac	1804591
cet	18748
ten	1024725
cxw	1070985
ahh	1569187
holi	1357450
kdmn	1557142
mnkd	899460
plse	1625101
tcx	909494
oii	73756
arzty	1423210
espr	1434868
ntus	878526
hfwa	1046025
ckh	859598
wlkp	1604665
dyn	1818794
hmi	1720446
bhlb	1108134
wnc	879526
prdo	1046568
cldx	744218
grc	42682
gan	1799332
thq	1604522
tdf	919893
alp-pq	3153
pahc	1069899
trvg	1683825
annx	1528115
bcor	1068875
dcom	846617
rna	1599901
altm	1692787
schn	912603
love	1701758
wndw	1071840
fanh	1413855
boac	1818089
clct	1089143
emd	1227862
ptnr	1096691
leap	1818346
igr	1268884
boom	34067
adtn	926282
qtt	1733298
wetf	880631
cars	1683606
pump	1680247
gsg	1332174
lgorf	1400438
quot	1115128
hngr	722723
wll	1255474
bcsf	1655050
hmst	1518715
ra	1655099
uht	798783
enva	1529864
agm	845877
phk	1219360
prty	1592058
ziop	1107421
afin	1568162
ll	1396033
grts	1656634
alpc	1616736
osw	1758488
vygg	1822877
arlo	1736946
nls	1078207
sava	1069530
avan	1819608
lorl	1006269
kyn	1293613
ctagy	1450009
mgic	876779
ocsl	1414932
rnwey	1361369
ainv	1278752
lovv	1605780
avid	896841
vnda	1347178
coll	1267565
aosl	1387467
ebsb	1600125
evlo	1694665
bomn	1494582
pam	1469395
aeri	1337553
kelya	55135
prts	1378950
acco	712034
uscr	1073429
sfl	1289877
npacy	1450276
crmt	799850
ofix	884624
fuv	1558583
tars	1819790
nie	1383441
tcs	1411688
erii	1421517
fosl	883569
tig	1801754
merc	1333274
swdhy	1531006
forr	1023313
tgs	931427
knl	1011570
cii	1278895
ac	1642122
gprk	1464591
desp	1703141
fprx	1175505
ande	821026
tpc	77543
kodk	31235
lind	1512499
cbb	716133
rngtf	1431852
hlit	851310
trtx	1630472
aten	1580808
mnrl	1745797
goss	1728117
nx	1423221
can	1780652
hutcy	1461402
hexo	1690947
pae	1720821
hstm	1095565
ulnv	1605810
rbcaa	921557
wiw	1267902
spwh	1132105
gel	1022321
nex	1688476
wash	737468
vrex	1681622
radi	1810739
xent	1271214
rbac	1815184
cdev	1658566
vtol	1525221
loco	1606366
gim	828803
sri	1043337
rpt	842183
agen	1098972
esgc	1532981
ldp	1548717
oas	1486159
goac	1816176
plab	810136
vray	1597313
arr	1428205
nmco	1774342
albo	1322505
togl	1378125
mmx	1773250
htd	1260041
slrc	1418076
iim	885601
sii	1512920
obnk	1516912
nkx	1195738
arch	1037676
dmyd	1816101
pll	1728205
pddtf	1718226
hbnc	706129
mye	69488
bcx	1506289
pfbc	1492165
kop	1315257
pdfs	1120914
pfn	1296250
hfro	1710680
fpac	1829426
stfc	874977
amrx	1723128
ueic	101984
stng	1483934
calt	1795579
gpre	1309402
ivr	1437071
rvp	946563
abtx	1642081
crzo	1040593
uslm	82020
atrs	1016169
erf	1126874
vkq	877463
vgm	880892
hzac	1817071
cubi	1488813
lqdt	1235468
mitk	807863
ango	1275187
axgn	805928
ccd	1602584
echo	1426945
parr	821483
curo	1711291
curi	1776909
ufcs	101199
vet	1293135
bedu	1696355
oprx	1448431
dtil	1357874
vvi	884219
anab	1370053
ngms	1821349
glt	41719
apxt	1777921
bfs	907254
rfp	1393066
arlp	1086600
pets	1040130
sohu	1734107
amsc	880807
cmlf	1818331
treb	1805833
grsv	1816816
glp	1323468
aiv	922864
atni	879585
atha	1620463
nunz	886093
boe	1320375
afib	1522860
cfii	1811856
chuy	1524931
xog	1655020
atom	1420520
talo	1724965
qep	1108827
swir	1111863
cown	1466538
nwli	1635984
vta	1393662
veru	863894
capl	1538849
pcn	1160990
gdyn	1743725
hzon	1821788
wtre	1601669
gogl	1029145
ncbs	1174850
acic	1824502
agcb	1830232
pdt	855886
bpyu	1496048
gsbc	854560
iqi	885125
sft	1762322
agx	100591
revg	1687221
tbi	768899
bfk	1137393
etm	1067837
imtx	1809196
lbai	846901
tcpc	1370755
uavs	8504
nid	1557915
myd	879361
etj	1395325
sp	1059262
dmrc	1438231
mgtx	1735438
nfbk	1493225
uvsp	102212
vslax	853180
cpac	1221029
ebon	1799290
caap	1717393
bcov	1313275
mod	67347
casa	1333835
efc	1411342
afmd	1608390
wina	908315
ctbi	350852
nnax	1132509
scvl	895447
cyd	932695
vsbc	1697884
scsc	918965
gray	1534133
clw	1441236
lcy	1822492
haac	1824013
ambc	874501
hmhc	1580156
npk	80172
gilt	897322
cir	1091883
usat	896429
bit	1562818
nbb	1478888
kdny	1435049
sptn	877422
rc	1527590
ruth	1324272
fbms	947559
bdsx	1439725
tufn	1757399
fnko	1704711
fi	1575828
flxn	1419600
duo	1750593
cel	1385145
rigl	1034842
by	1702750
hlx	866829
eoi	1300391
bmtc	802681
vvr	1059386
hone	1769617
cbtx	1473844
cmrx	1117480
axdx	727207
atex	1304492
sln	1479615
zyxi	846475
qcrh	906465
egrx	827871
utl	755001
dfin	1669811
qell	1821171
ardx	1437402
umh	752642
abst	1071058
mx	1325702
gp	1584547
slca	1524741
hio	910068
good	1234006
asix	1673985
amswa	713425
alta	1636286
xone	1561627
gci	1579684
vcv	895531
akts	1584754
sspk	1779474
qiwi	1561566
alt	1326190
tsc	1380846
bgy	1393299
gmre	1533615
muc	1051004
spaq	1838527
tgi	1021162
nbtx	1760854
pcpl	1800347
pbfx	1582568
kndi	1316517
biio	1575420
cgbd	1544206
syrs	1556263
ghiv	1783398
harp	1708493
orbc	1361983
vspr	1818093
epix	1633932
dbvt	1613780
fmcb	1085913
mrc	1439095
ff	1337298
lpg	1596993
ecom	1169652
srdx	924717
pace	1819404
mux	314203
cfb	1458412
cepu	1717161
tile	715787
frln	1810031
sqz	1604477
aan	1821393
trst	357301
mgi	1273931
pebo	318300
mmd	1518557
ssdt	1673504
one	1722380
cnnc	1410187
blx	890541
avro	1681087
sboey	1578955
clii	1821159
rev	887921
mvf	835948
solo	1637736
clsk	827876
dms	1725134
asle	1754170
gco	18498
fhtx	1822462
vec	1601548
pzn	1399249
nxj	1087786
csv	1016281
hwkn	46250
rmni	1635282
eth	896156
tsia	1826000
tmdx	1756262
ruprf	1010000
cass	708781
mtem	1183765
dco	30305
oxlc	1495222
ghy	1554697
mwk	1757715
hec	1803901
smlr	1554859
ctrn	1318484
gern	886744
bbdc	1379785
ulh	1308208
bto	925683
strl	874238
iva	1756594
cpf	701347
bgb	1546429
aegn	353020
thry	1556739
tshmy	1503526
idya	1676725
avk	1219120
sprq	1821850
hix	1058239
ggn	1313510
hbia	732417
hsii	1066605
dgii	854775
uuuu	1385849
cai	1388430
mui	1232860
chw	1396277
new	1726189
llnw	1391127
smmt	1599298
dac	1369241
ihc	701869
mmrty	1412481
trxc	876378
bcyc	1761612
aqb	1603978
xbit	1626878
mpx	1129155
nptn	1227025
yorw	108985
aplt	1697532
ffntf	1783875
trit	1819876
cbat	1117171
mmu	886043
qd	1692705
rlmd	1553643
fmbh	700565
cpe	928022
dgrly	1361371
bbar	913059
cal	14707
cps	1320461
aspn	1145986
wimi	1770088
hvt	216085
fixx	1661998
blbd	1589526
cac	750686
wldn	1370450
ortx	1748907
imxi	1683695
mcs	62234
smts	1705259
spnv	1825024
oxfd	1586049
bme	1314966
blw	1233681
cmtl	23197
alpp	1606698
jpi	1547994
pstx	1661460
bxg	778946
dfp	1559991
impx	1820191
mua	901243
gts	1171662
ppr	826020
fmac	1822219
sldb	1707502
rcel	1762303
nltx	1404644
vktx	1607678
mfl	1045126
mtl	1302362
fngr	1602409
tlmd	1791091
ssti	1351636
xene	1582313
mirm	1759425
akus	1722271
ubp	1029800
pros	1634038
eft	1288992
ldl	60977
eqd	1818221
sppi	831547
nbr	1163739
nvgs	1581804
ifn	917100
jih	1787791
tpco	1593195
diax	1608742
inaq	1819035
prof	1628808
evn	1074540
evi	65312
mqy	890196
motv	1827821
amtb	1734342
msgm	1821175
myn	882150
nqp	870780
bzh	915840
thff	714562
expc	1779128
pand	1807901
jfr	1276533
hps	1215913
trmd	1655891
lbti	1384135
yin	1661125
leo	818972
wttr	1693256
nvgi	1500122
iiac	1825042
ncv	1214935
fuse	1807846
nisn	1603993
cresy	1034957
txmd	25743
gpmt	1703644
anik	898437
hcci	1403431
cmo	766701
spro	1701108
htbk	1053352
knop	1564180
thbr	1769318
clar	913277
fthm	1753162
jhb	1647933
cldt	1476045
mca	888410
snpr	1819584
bfc	1746109
avd	5981
lbc	1475348
ircp	1128173
ffic	923139
inzy	1693011
vki	908993
urov	1740547
nhf	1356115
bmrc	1403475
tclry	1080259
wifi	1169988
bivi	1580149
wve	1631574
crf	33934
qtnt	1596946
dnn	1063259
catc	711772
peri	1338940
